  9764,  -668,  5628, -1655,  1883,   225;
  6496,   664, -2080,  8157, -4213,  2180;
  3808,    76, -6144,  3261,  3251,   720;
  4292,  -824, -5272,  2372,   969, -1114;
  6408,   -28, -2236, 14353, -7510, -4376;
  5064,  1544, -2316,   797,  1649, -1147;
  3024,  1452, -6468, -4022,   746,   -13;
  4540,   260,  1892, -1057,  2811, -3227;
  4888, -1204,  -148, -7777,  5663,  3361;
  -604, -2308,  -452, -1550, 17451,  2251;
  2424, -1348,  -364, -8771, -7116,  2498;
  3164, -6448,  1784,  5448,-14830, -2587;
  5024, -2476,  1712,   126, -2045,  -612;
  6368,  -620,  4528,  2165, -3325,  -731;
  1592, -5132, -3016,  -465,   120,   194;
  3452,   360, -8600, -2040,   177,  1341;
  5744,  -716, -2416,    97,  -822,   147;
  5668,  -388, -1680,  2495, -5722,  -759;
  5412,   236, -4392,  7188,  4012, -2664;
  6016,  -168, -7652, -4109,  3373,   288;
  7092,  1432, -4364, -6898, -1862,   768;
  3280, -3828, 10740,  5834, -5616, -2318;
  7896,   124,  2068, -1737,  3715,  1347;
  4660, -1460,  -112, -3719, -2968,  1761;
  5092, -2192,  -172, -1292, -5418, -1017;
  8128, -2452,  6464,  3069, -3977,  -428;
  8772, -2192,  5252,  5994,  1296,  -905;
  5876, -2620, -2820,  6982,  -520,    84;
  4636,  -852, -4804,   119,   839,   957;
  4040, -1536, -5148,  2070,     9,   -68;
  6268,  -520, -1172, 10110,  -995, -3873;
  3284,  -420,-11108, -9469, -1925,  1004;
  7084,    84,  1216, -3829,  2182, -2430;
  8156, -4016,  2156,  1573,   132,  -148;
  7544,  -952,  1924, -2403,  1113,   887;
  5608, -2420,  1804, -3621,  -872,   761;
  4612, -3028,  1824, -5350, -2409,   592;
  4336, -4816,  2872, -4828, -3523,  3074;
  8096,  -516,  5108,  6081, -3308, -1436;
  7296,  -624, -1404,  4769,  -865,  -727;
  3808,  1112, -3828,  2695,   732,  1206;
  5260, -1012, -2828,   528,  -803,   883;
  6028,  -636, -4196,  1076, -4768,  -326;
  6080,    20, -3316, 15144,   457, -4606;
  2640,  1752, -8484, -4580,  3643,  1131;
  5576,  -500,  1336,   337, -2874, -2704;
  6472,   524, -1316, -2193,  -327,  -735;
  8284,  3284, -4856, -7679,  1241,  4697;
  4656, -1652,  -260, -2750,  -279,  1633;
  4036, -1704, -1276, -1410,     5,  -384;
  6736, -1868,  5780,  6389, -5168,   808;
  5760, -2492,  4784,  3506, -3280,  -663;
  6680,   856, -1032,  5240,   220,  -221;
  5300,   412, -8116,  -570, -1018,  1101;
  5508,  -660, -3060,  2597,  -686,  -568;
  4576,  -520, -5604,  2459,-10107, -1204;
  6372,   440, -4892, 10045,  1105, -3207;
  3496,   912, -2364, -9958,  4947,   570;
  9468,  1556, -4660, -4614,  1040, -1635;
  7444,   416,  6748, 10943,  3646, -4807;
  6772, -5436, -2824, -2223,  4660,  1314;
  3100,  -864, -2540, -1527, -1990,   741;
  9232,   736, -2820,  -582, -5157,   -94;
  6612, -2456,  3040,  -121,   244,  1312;
  7428, -3384,  3212, -2283, -5213,  2288;
  4356, -3068, -6824,  3368,   236,  2738;
  4272, -1040,  -948,  4399,  -655,  1803;
  5688, -2408,  -492,  2815, -2728,  1209;
  5940, -1616, -1688,  3683, -1372, -1881;
  5608, -1072, -2900, -4175,  -616,  -528;
  5752,  1276, -5636,  6617,  -817,  -292;
  7508,  -204, -4808,  -369,  2328,    38;
  6400,  1588, -4068,   226,  -836, -3105;
  3508, -4568,  -920,   308, -2723, -2172;
 10104,  1280, 13560, 11125,  2338, -3454;
  5352,   476, -5092, -9358,  5337,   425;
  4520,  -756,  1108,   -12,  1764,   -37;
  4704, -1004,  1780, -6946, -6766,  2083;
  5676, -3588,  5952, -6116, -6749,  3249;
  6484, -3480,  3816,  2781,   428, -1180;
  6116, -1864, -3068,  7241, -5175,  -791;
  4868,  -740, -4548,  7262, -2828,  -358;
  5864,  -532, -2220,    47,  1340,  1368;
  5688,  -312, -4536,  4166, -2421, -1256;
  6416,   320, -2528, 15576,  -612, -4484;
  4340, -1336, -4660,-14792,  5502,   332;
  6812,  1204,   -68, -2609,  -755, -2766;
  8476,   720,  1628,  2103, -6346, -3323;
  7644,   752, -1084, -7058,  2661,  3090;
  5616,   304, 15831,-12587, 32687,  4119;
  4552,  -860,  -604, -3892,   162,  1489;
  6228, -2716,  3292, -6418, -6797,  3618;
  6864, -1676, 10960, -2460, -3204,  -544;
  3716, -3076,  2992,  4062, -6592,  -880;
  5768,    92, -1084,  1599, -1751,  -857;
  5064,   668, -6816, -1033,  4367,  1084;
  7628,  -124, -1708,  3139, -7387, -1426;
  7432,  -196, -1900,  7659,  -488, -2580;
  3368,    96, -6072, -4787,  1831,    99;
  8428,  1456, -7972, -3259,  1079, -1979;
  8404,  3940, -4520, -7257, -1647,  -385;
  4872,  3568,  1036, -9359,  2242,  4130;
  3308, -1808, -1852, -1391,   285,  1015;
  4048, -2172,   292,   907,  -220, -1240;
  4356, -3792,  4424, -5732, -3762,  1847;
  6864, -2480,  4196, -2337, -7331,  -489;
 10140,  3088, -3268,   793, -7711, -1127;
  6452, -2380, -3092,  2890,  -347,  1017;
  4328,  -992, -7848,  2418, -4689,   -10;
  6296,   532, -4568,  -466,  3250,    57;
  6188,   920, -1612, 14766, -2556, -5236;
  5348,  1864, -5168, -4760,  2149,   267;
  9956,  -188,  1884,  -920,   970, -3038;
  8420,  -292, -4196,-11266,  1351,   805;
  6304,  1064, -3156, -7888,  6301,  4786;
  5836, -3672, 13716, -1163, 32687,  -401;
  5208, -1844,   260, -5879,   638,  2871;
  5768, -3964,  5764,  -307, -7863,  -770;
  6788, -4732, -1428, 16081, -7390, -6097;
  5104, -3596, -8096,   939, -1272,  2619;
  8300, -2696, -1708,  3415,  2334,  1905;
  7636,   804, -6564,  7639, -3138, -1177;
  5652,  1044, -5180,  1891, -8079,   -49;
  6140,   492, -8720,  2477,  1596,    11;
  6360,    96, -4744, -1546,  4301, -1163;
  6080,  1572, -1176,  6320,   874, -4691;
  8576,   444,  2980,  5800,  -942, -3457;
 10228,  1556,   116, -7684, -1975,  5819;
 10700, -1300, 15831,-23118, 32687,  4981;
  5000,  -928,  -648, -4532,  -417,  3143;
  6520, -3232,  2428, -8092, -6047,  5736;
  9620, -2100,  3628, -1109, -5920,   140;
  7624,  2976,  2752,  8910, -2940, -3703;
  5824,  1804, -5648,  3620,  1465,  1023;
  6688,  -428, -2668,  1252,  4993,  1320;
  3872, -1220, -5904,  2923,   116,  -780;
  2760,   552, -9728,  1909, -2168,  -405;
  7812, -1028,   640,  3322, -6209, -4141;
  5436,  4312, -8684, -8733, -3741,   626;
  9912,  -432,  9764,  -983,   403,  1960;
  5052, -1876,   892,-12498, -2894, 10230;
  5180, -3304,  -716, -1879,   806,   114;
  4920, -6276,  5752,   395, -4281, -1486;
  6772, -7184,  6516,  5767,    44, -5527;
  7124, -2728, -3672, 12851, -3327, -4422;
  4316,  -104, -6584, -1890,  3773,  2066;
  5112, -1032, -3596,   651,    41,  -183;
  6200,  -736,  -872,  5355,  -576, -2359;
  2376, -1660,-16288, 16342,  -529, -3423;
  4724,   392, -1308, -7129, -1621, -1343;
  4476,  -608, -9964, -9787,  1283,   486;
  8036,  2624, -5960,  4856,  2438,  -713;
  2116, -3984,  2680,  -145, -4036,  2311;
  4960, -2824,   160, -5842, -5972,  2214;
  7456, -3936,  5932,  9652, -3934, -2545;
  5940, -3624,   176, -2324,  1802, -1768;
  5272, -2812, -3644,  7881,   723,  -381;
  3636, -2188, -6656,  2680,  -313,   195;
  5556,  -440,  -748, 12568,  3049, -4435;
  1948,  -364, -8908,  -888,  -184,   670;
  6300,  1308, -7060,  4904,   813, -3670;
  7056,  1236,   220, -3498,    85,  1328;
  4728, -3656,   108, -7611,  4218,  5538;
  4928, -1560,  1596, -4462, -3041,   847;
  4880, -2524,  2068, -6865, -4733,   944;
  7732,   -96,  7376,  7021, -4011, -1666;
  7436, -2308,   428,  5946, -2133, -2596;
  1492, -1448, -6468,  6435, -1331,  1108;
  4236,  -124, -7968,  1946,   222,   247;
  5532,  -468, -1992, 12314, -1124, -4485;
    64,  -168,-10332, -5625,  1807,  -622;
 16460, -1324,  3232, 12464, -8477, -4192;
 -1068,  9092,  2380,-11380,  1113, -3877;
 10276,   484,  3776,  1463, -5307,  3309;
  7464,  -552, -1080, -6051,  -582,  2638;
  8248, -1832, -1236, -7592,  9104,  4210;
  8612, -4020,   432,   333, -2122,  -566;
  8464, -1872, -1512,  8722,  3611,  -760;
  2856, -1464, -7152,  5460, -1049,  -225;
  3896,   384,-11856, -3191,  4154,  1424;
  3628,   892,-11556,  3817, -1315, -1098;
  8520,  1260,   680,  7785,  -587, -6764;
  4664,  -244, -8588, -4787, -2654,  2448;
  8268,  1204, -2340,   901,  1053,  -232;
 15784, -1276, 15831,  2005, 22088,  1230;
  5800, -1204,  -376,  3046,  3374, -1127;
  6164, -1812,  -200, -8403, -6565,  3957;
  6168, -4720,  -156,-10905, -7065,  2732;
 10440,  2840,  7812,  -480,  1980,  -953;
  5764, -1108, -1608,  3625,    12,   652;
  3500,  -780, -2684, -1675,  2884,   113;
  6264,  -840, -1376,  8061,  -168, -3712;
  4336, -1752,-13612, -3880, -1582,  1683;
  6932, -1648,   492,  6721,  1881, -4668;
  7908, -3232,  4040, -3132,  2107,  -516;
  4540, -1216,  1872,  -273, 11425,   358;
  4220, -1996,  4060,  -240,  6447, -4551;
  2704, -3152,   632, -5623, -4186,   850;
  2780, -4372,  1112, -7804, -6244,   928;
  5620, -8772,  3436,   998, -7386,   580;
  7100, -5968,  6976, 16476, -2275, -3388;
  5900, -1908, -1224, 13507,   761, -2164;
  6176,   480, -5380, -5631, -2340,  5440;
  4492,   -56, -4868,  -107,   415,   381;
  4532,   -84, -8968,  3272,   662, -1040;
  3912,  1848, -9956, -1596,  3295,  -427;
  7124,  1392, -1856, -2068, -1227,   488;
  5324,  -536,   -96,-10191,  3884,  2228;
  6268,  1124, -4824,  -795,  6518,   288;
  5060, -2332,  7612, -2454,  7360,    86;
  3756,   -44,  -380, -9139, -4730,    88;
  3656, -1880,   352, -4096, -3911,  -259;
  6508, -2888,  6648,  -720, -8265,  1687;
  8352,   788,  8040, 10658, -2991,  -416;
  5804,   824, -4128,  6919, -1460,  -814;
  4800, -2044, -2060,  1080,  -476,   752;
  5396,   528, -3440,  -420, -1263,   314;
  5300,  -232, -4292,  8163,  -518, -2312;
  2104,  -748,-10112, -3233,  5612,   810;
  5844,  3660,  -928, -9085,   947,  1292;
  6908, -1344,  -700, -2619,  1008, -2016;
  6028, -1808, -1412, -8153,  -762,  3341;
 11984, -2204, 13972,  9261,  1396,  7664;
  5052, -2276,  -324,  -854, -1938,   -13;
  5636, -3592,  4924,  5395, -9235,  1316;
  6932, -5164,  7640,  3446,  -281, -3362;
  9864,  2188, -1912,  6578,   458,  1123;
  3256,   -84,-10476,   681,  2849,   444;
  4084,  -504, -1528, 10355,   780, -3574;
  2620,  -332,-10532,-10034,  -405,  1363;
  9176,  1296,  1604,  5713,   220, -4842;
  6060,  3044, -8124,-13983,  2186,  3161;
  7032, -2492, -6660, -9462, -4422,  9450;
  7736,  -692,  2308, -7235, -6985,  2907;
  5864, -1860,  5312, -4693,  -680,  3197;
  9896, -1976,  2752,  6550, -1582, -3913;
  7708, -1416, -1944,  7505, -1472,  -681;
  9360,   552, -2256,  3619, -2991,  3280;
  3220,    16,-10080,   728,  -838,   655;
  4860,   876, -5920, 24334,  8945, -8066;
  6380,  3324,  3380,-10960,  2426,   103;
  3652,  1588, -3968, -1807, -2049,  -368;
  9276,  2808,  5104, -5895, -3942,   860;
 10460,  1488,  5728,   777,  5395,  -916;
  5324, -1048, -1752, -9266, -3901,   553;
  6192, -3312,  2416, -3820,  -589,  -685;
  6288, -5920,  3996,   573, -1583,  -699;
  7456, -2108,     8, 12289, -2278, -1013;
  6220,   860, -2008,  1240,  -137,  1193;
  4524,  -772, -5868,   887,  1530,  1375;
  4636,   176, -7912,    66,  2534,   378;
  3804,  3084, -6484, 15969,  8033, -9049;
  6088,   472,  1584, -8468, -1665,  1282;
  4920,   136, -2868, -5040,  -838,  1362;
  7500, -2352, -1872,  7143, -3108, -1314;
 20188, -3308, 15831, 10602, 27196,-10204;
  5668, -2200,   804,-17963, -9485,   252;
  7484, -4264,  3620, -1752, -1724,   328;
  8916, -3000,  6684, 11069,  1010, -1448;
  5480, -3712, -4168,  8503, -5603,   -23;
  5452,    76, -6680,  4990,  3398,  1065;
  3712,   136, -9280,   730,  1818,   658;
  3640,  2716, -6856,  9682,  2463, -4174;
  6220,  1768, -3040, -4757, -3966,  -474;
  8832,  5856, -9532,-20656, -8712,  5258;
 11300, -2372,  5344,  1285, -6054, -1331;
 15880, -8388, 15831,  7220, 32687, -5010;
  5668, -2144, -1412, -2847,   486,  2431;
  8008, -3120,  2120, -2064, -1802,   488;
  9112, -5800,  5328,  8552,   325, -2373;
  6696, -4112, -1200,  7406,    31, -2149;
  4448,   680, -4964,  3802,  2015,  1424;
  2988,  -568,-11536,  -950,  2154,   838;
  3600,   340, -4932, 17247,  3942, -6200;
  6332,   580, -3356, -1065,  1921, -1797;
  4748,  1948, -8508,-10566, -2816,  2050;
  6212, -1876,  -384,  -693,  -322,  1747;
  2176,  1876, 15831, -1892, 32687,  7382;
  4076, -1228,  -760, -5379, -3444,  4137;
  4084, -3020,  5548, -6021, -5995,  1192;
  6832, -5176,   204,  3633,   814, -3175;
  5492, -4760,   248,  4376,  -517, -2534;
  3624, -2704, -4280,  5283, -1395,  1645;
  5380,  -780, -3132,  2303,  2446,   990;
  5864,  -548,  -720,  5766,  -667, -1778;
  4536,  -136,-12416,   416,  2295,  -283;
  5240,  -900,   152, -1923,  5307, -1772;
   820, -4208,  6892, -2637, -3368, -2694;
  3116, -4148, -6800, -9527, -3646,  3912;
  1532, -3252, -1188,   913,   378,  -103;
  3604, -2868, -1560, -6041, -2772,  2705;
  5656, -4032,  4020,-11254, -9966,  2992;
  7604, -8428,  7428, 18074, -1350, -6052;
  7336,  -688,  3040, 12567,  1841, -5080;
  3816,  -336, -9460,  4633,  3659,   744;
  4796,   848, -5380,  1540,   925,   644;
  5600,  -412,   268,  8966,  1911, -3677;
  3000,   736, -7500, -4706,  1578,  1042;
  2244,  1088,-12548,-15124,   -86,   818;
  5052, -2044,  7084, 10687, -1325, -4512;
  4628, -3056,  8984,  6695,   109, -3778;
  3084, -1000, -1896,-15596, -7716,   529;
  3672, -1080,  9760,-16906, -1911,  3969;
  6160,  -840,  4408,  1898,  1053,  -130;
  6356, -1572,  5524, 14445, -2581, -1546;
  4256,  1716,  -820,  2802,  -179,  -669;
  2092,  -644, -8608, -1245,  1587,  1105;
  5160,  -872,  -980,  6372,  -601, -2995;
  4900,  -436, -4236, -2270,  2607,   236;
  2304,  -820,-10052, -8316, -3265,   -43;
  3932, -2088,  3120,  5400, -1648, -2437;
  4312, -4772,  6764,  3182,  1983,  -970;
  4348,  -828,    28,-12439, -3136,   504;
  4448, -2672,  1692, -8292, -2261,  2460;
  4052, -6492,  6068,  2943, -3035,   174;
  8424, -1504,  5156,  5940,   318, -3758;
  8084,  3312, -3904,  8878, -2002,   520;
  2824, -1560,  -592,    18,  3166,   705;
  5072, -1192, -6988,   777, -1629, -3129;
  4644,   268,-12952,  -411,  -742,   756;
  4576, -3192, -1064,  3552,  -437, -1213;
  2520,  -476, -8000,-11237, -2113,  1019;
  6864, -4220,  3320,  2683, -1736, -1312;
  5120,  -408,  1656, -7658,  3429,  3247;
  2352, -3260, -3112,-13655, -8415,  2576;
  5552,-11412,  7964, -4971,-10140,  2709;
  6124, -9156,  2860,  8060, -5362, -2461;
  4540, -7768,    32,  8443,   144, -3193;
  3336, -3084, -5428,  2942,   294,  1597;
  3944,   364, -8900,  4314,  1201, -1391;
  6008,  -844,   640, 10058,  -366, -3565;
  3820,  -328, -3580,  4290, -1460,  -375;
  3144,  1620, -3944, -6670, -1309,   300;
  6928, -2572,  1088,  6407,   220, -2774;
  6136,  -180,  -864, -2651,  3132,  1005;
  3072, -3996, 15831,-24643, 32687,  1316;
  4488, -1904,   960,-10562, -2125,  3896;
  7048, -3352,  7568, 11427, -8645,  -772;
  5696, -5332,  7272,  1922, -7036, -4060;
 10332,  6364,  -912,  3997, -1832,  1376;
  5500,   -48, -6788,   858,  1464,  2090;
  5520,  2760, -6316, -6847,  -836,    79;
  5876,  -712, -3272, 13664,   -91, -4768;
  5088,   844, -8332, -3983, -1766,  3186;
  3588, -3068, -4912, -2276, -1453,  -216;
  5768, -1860, -5152, -6012,   -27,   196;
  7872,  2820, -4208,   529,  1814,  1349;
 10444, -2148, 15831, -5597, -1898,  4865;
  4656, -1260,  -572,   544,   -42,   424;
  6172, -2124,  2720,  3068,-12563,  2409;
  8872, -2280,  8144,  6247, -3078,  -611;
  6184,  -444,    60,  8164, -1392, -1915;
  6244, -1900, -2680, -2948,   885,  3453;
  5068,   120, -7348,  1111,  -111,   443;
  5472,  -464, -1868,  7818,  1185, -3057;
  3608,   988, -7852, -5280,  -562,  1294;
  7672,  -936, -2988,  5772, -1054, -2546;
  6208,  -552, -1464, -9690,  -601,  1317;
  5324, -1760, -5148, -7799, -3348,  3817;
  7236,  8536, 15831, 13292, 11175, 12408;
  6200, -2668,  -668, -2298, -3710,   354;
  7640, -4836,  1864,  5427, -4730,  -470;
  8396, -5876,  8080,  5242, -2352, -2032;
  8292,   356,  -972,  9574, -2586, -1250;
  2536, -1020,-11084,  3435,  2637,  -232;
  5672, -1048, -7732,  2509,   138,   282;
   -92,  2072,  5124,  9950, -5390, -5693;
  5676,  2512, -6472,  -752,   753,  -136;
  3984,   -88, -6548,-11692,  -959,  1275;
  7596,   524,  -408, -5490, -1258, -1678;
  7144,    16,  6328, -1568,  4035,   -76;
  8824,  2436,   -64, -2676,  1016,  2116;
  4748, -1840, -2868, -7658, -3631,  3946;
  7812,  -936,   -68,  8011,-10846,   312;
  7872, -1900,  5400,  3391,  -438, -2874;
  8300,   144,   456,  5042,   721,  -882;
  3628,   228, -6496,   863,  -752,   790;
  4140,  -500, -6744,  1579,  -493,   462;
  6140,   -12, -2000,  9492,   130, -3109;
  5328,  -396, -2872,  1252,  2099, -2002;
  4152,  -876, -1676, -6397, -1941,  1028;
  5608,    60, -1872,  -284, -5409,  -858;
  8348,   260,  2892, -2207,   793,   998;
  8616, -1516,  -544, -3123, -1395,  1439;
  5640, -1596,   440, -5063, -4526,  2254;
  6308, -2840,  3656,   -65, -1728,  -254;
  7428, -1276,  3460,  2312,   -94,  -987;
  6984,  1984,  -172,  9002, -3427,  -605;
  4332,  -628, -8660,  1687, -1029,  1671;
  5572,   648, -5012, -1346, -1696,   900;
  6564,  -200, -2088, 14026,  -951, -4569;
  4552,  2084, -4056,   579,  4036,  -836;
  4892,  2164,-11124, -5803,  1193,   546;
  8516,  2564,  8028, -4280, -2362, -1226;
  4020, -2172, -3424, -8379,  6454,  2329;
  8012, -2004,  2704, -1818, -2350,   980;
  6056, -1792,   312, -6908, -1643,  2301;
  8080, -1464,  3964,  4703, -2963,    80;
  8180,  -852,  2744,  -595, -1808,  -531;
  6368,  -164, -3744,  5471,   505, -1697;
  5296,  -824, -4188,  4525,   941,  -960;
  5156,  -500, -4684,  4508,  -231,  -854;
  2832,  1120,-16256, -6392,  2631,  1273;
  8452,  2464, -5612,  2261, -5416, -2540;
  7464,  1672,  -756, -9838, -2959,   709;
  3452, -2904, -3436,-13739,  3098,  5797;
  4432, -1612, -3416,  -983, -1678,   740;
  6956, -1816,   228, -6044, -1007,  2150;
  9160, -2380,  5420,  3038,   241, -2227;
  9072, -2028,  7144,  -545,  2686, -2625;
  6104, -3532, -7148,  5662,   354, -1084;
  4508,   896, -9072,  1557,  1314,   619;
  5960,  -692, -3408, 15321,   218, -5217;
  7544,  2444, -3364,   729, -3368, -1394;
  6408,  1444, -7368, -3972, -7293,   850;
  7564,   276,  1708, -7288, -6387,  1014;
  8720,  1228, -5892, -9010,   424,  3275;
  8124, -1160, -1564,  -433, -1056,   524;
  8256, -1420,  -484, -7577,  1964,  4193;
 10116, -3832,  5104,  1217,  1204, -1477;
  7568, -5704,  1720,  2958,   690, -4023;
  6416,  -996, -2104,  3901,    17,  -305;
  5652,   608, -5792,    45,   706,   318;
  7740,     4, -2440, 15392,  -808, -5340;
  4288,  1228, -5124, -4627,   847,  -455;
  5476,  -268, -3328,  3225, -7686, -1680;
 11108,  1368,  2044, -1578, -6409,   294;
  9036, -1684,   416, -9128,  4337,  4375;
  7568, -1776, -1812, -5840, -2722,  2852;
  7548, -2136, -1172, -3543,   500,  1735;
 10264, -2656,  3352,  3979,   145, -2028;
 11284,  1648,  6976,  9181,   390, -3836;
  8012,  1364, -2064, -1094,  1245,  1479;
  7152,  -832, -3444, -2199,   462,  2017;
  3920,   344, -9048,   408, -1442,  -631;
  4712,  2196,-11652,  1487,   423,   448;
  7204,   164, -4852,  2798, -3696, -2332;
  7124, -1176, -1772,-12146, -1330,  3166;
  6908,   388, -6660, -4040,  2162,  2939;
  6540, -1500,    36, -1607, -1904,   -76;
  8288,  -672,  6120, 10513, 10459,  -347;
  5408, -1480,  2232,  3095, -9766,   266;
  7504, -1996,  4084,  1667, -2563,  -343;
  8896, -4424,   152,  4912,  2640, -2843;
  7860,  5648, -6180,   322, -1724,   405;
  2852, -2536, -7696,  -351,  -885,   672;
  6608,    72, -4064,  3135, -1151, -1108;
  6012,  1864, -5364, 12498,  3559, -5898;
  6396,  2840, -3100, -3992, -4378,   860;
  4972,  1536, -6636,-20907,  -265,  6233;
  6940,  -124, -1028, -3922, -3334,  1369;
  6716,  -872,  -800, -6487,  7425,   366;
  4464,  -848, -2128, -8838, -9927,  3905;
  8524, -1732,  5204, -3872, -3499,  2417;
  8548, -1192,  7072,  4466, -1842, -2923;
  7304,  -724, -1012,  9504, -2740, -2883;
  4844, -2712, -1268,  1811, -2483,   653;
  5572,  -600, -6108, -1477,    60,  1417;
