  9708,  3324,  1744,  -653,  1154,  1930;
 -5576, -1352,  2520, -1051,  1519, -1226;
-11504, -3852,  2068,  -281,   487,  -460;
   -68,     4,  -212,    61,   110,    32;
-11068, -1180,  -520,    91,   414,   -10;
 -4380, -3040, -1832, -1628,  -698,  3979;
  8972,  3816, -2696,   283,  1565,   142;
  3388, -3104,  4680,  -205,   193,  2075;
  9300,   680,   672,   632,   101, -3283;
 10916,  2344, -1672,  -328,   704,   171;
  8976,   588, -3628,   243, -1279,  -847;
  4056,   700, -1804, -1752,  1008, -1620;
  2088, -2208,  1848,   620, -2250, -1040;
 -5740,   -24,  -668,    81,   -96,   870;
 -6192,  4844, -3852,   169,   999,   307;
   -96, -4008,  4320,  1747,  1109,   825;
  5684,  -948, -2104,  1204, -1116,  -659;
  6824, -1392,  4668,   435,   506,  -785;
  5688,  -236,   244,   248,    52,  -136;
  1320, -3536,   620,   877,    -1,   635;
  5004,  2572, -1156,  1275,  -917,  2238;
  -780,  -980, -2984,  -327,  2014,  2635;
 -4960, -1372, -4076,   -76,   822, -1682;
  -416,  -196,    12,   -50,    31,   306;
 -1544,  1076,  2572,   407,  -393,  1659;
   388,  1348,  2952,  -537,  1680,  2499;
 -7396, -4284, -1672,  1148,  1099, -3341;
  6192,  3424, -1488,   196,  -772,  2922;
  1452, -1004,   -60,   453,    64, -3399;
  2856, -1936,  1640,   231,  -585,  -676;
   816, -1380,  2432,  1078,   575,   666;
 -1044,  -416,   572,    42,    10,  -320;
  -292,  1516, -1840,   496, -1243,  -562;
 -7704,   -84, -1052,   -88,  -111,   588;
 -9504, -4620,-10072,  -647,  8242, -2424;
 -3868,   328,  1188,  -381,  -553,  7239;
 14308,  3888,  4012, -1031,   830,  1644;
  7948,  1144, -2072,   512, -1807,  2091;
  4052, -1188,   -64,  2355,  -577,-15634;
   -64,  -864,  -412,   614,  -623,  -440;
  3292,   -88,   432,  -887,   299,   507;
-11396,    72,  1204,   307,   398,   436;
 -7484,   116, -1168,  -215,   423, -2074;
-15176,  -580, -1660,   289,   -13,   777;
  -404,  1268,  2624,  -381,  1561,  1190;
 -1148,  2156,  1624,  -641,  1664,  3713;
  5764, -4700,   400,  1663,  1482,  -252;
  3360, -1216,    60,   486,   372, -1701;
 11916,  -124,   768,   568, -1007,   635;
  4152,   160,   240,    58, -1823,    52;
  4564,  -320,  -692,  1146,   114,  -273;
 -1092, -3792,  2924,  -572,  -106,   590;
-10532,  1632,  -656,   668,  -892,  -165;
-14232,   840,    -8,  -888, -1820,   319;
  1652,  3456,  2484, -1107,   918,  5620;
-15124, -8556,  -960, -2334,   454,  9598;
 19056,  6692,  -608,  -802,  -519,  4744;
  5652, -3696,   292,  2528,   255,-21841;
 -2076,   552,  -472, -1048,   -73,  -259;
  6504,   880,  1684,   401,   193,  1799;
 -2192, -3948,  1340,   -79,   127,  3847;
 -8924,  -820, -5796,  2708, -2990, -3486;
 -8948,  -744,  -936,  -921, -1464,  7262;
 -8920,  -132,   980,  -269,  -959,  1244;
  -712,  1404,   780,   720,    63,  1509;
  7452,   152,    48,   460,   536,   848;
  8416,   316,  1276,    98,   119, -1126;
  5156,    88,  1852,  -190,  -189,   762;
-10432,   332, -2152,  1702,  -709,  1803;
 -1576, -2156,  -324,  1206, -1413,  -355;
 -9156,  2360,  3880,  2663,  -906, -1540;
 -7428,   192,  -928,   566,  -289, -3475;
 -9088,   728,   968,  -120,  -630,   573;
 -2884,   712, -2472,  2312,  -931,  -712;
  8504,  3472, -2160,  -599,   946,  5231;
 10240, -1024,  -556,    -3, -1691,  2069;
  9888,  -968,  1592,  1182,   -30, -3613;
  3744,   760,  1316,  1125,  -851,   223;
  7732,  -240, -2432,  -107,    58, -4378;
  2644,  2076, -1380,  -374,   318,  -322;
 -5160, -2308,  4872,  2256, -1390, -1729;
 -8760,  -660,  -948,  -427,   808,   917;
-10880, -3676,  1716,  -532,   -27,  1175;
 -1632,   440,  -376,  -347,  2027,  2556;
 -1504, -2116,  2880,   154,  -274,  3020;
  7952,   664,  3540,   679,  -722,   264;
  3916, -2404,   408,  1480,   -51,-11160;
  4784,   684, -2772,   155,   389,  1349;
 -5472, -2056,  4352,   562, -1182,  2396;
    40,   376,   956,   481, -1132, -1831;
  1848,  1744, -1744, -1936,  1949,  -253;
-15004,   -56,  -416,   217,  -591,  -202;
-14520,  -600, -2076,   790, -1035,  2518;
 -7176,  1456, -5528,  -406,  -644,  3163;
 -6432, -5604,   632,   564,  -950, -2140;
  3512,  -304,  -376,   959,  -694,  -375;
  3824,   468,  -796,   193,  -619,  -307;
  2268,    32,   268,  -963,   582,   339;
 16148,  -328,   404, -1721,   507, -2243;
   836,  -704,  1764,  -320,  -190,  -611;
  1608,   588,   924,   898,   218,  -764;
 -8584,  -184, -1284,   784,   115,   379;
-10464,  1348, -2284, -2191,  -481,  1917;
-10084, -5472,  1168,  1478,  -875,  2698;
  7096,  2964,  -992, -1717,  -350,  6778;
  4240,  1484, -1232,  1132,  -636,  -191;
 11728,   -48,  1640,   175,   325,  -572;
  4416,  -196,  -776,  -117,  -363, -4253;
  1580,  -952,  1380,   401,   851,   202;
 -4488,   572,   196,   734,   380, -1295;
 -2936,    52,  2612,  -560, -1920, -1013;
-13360,   176,   180,   902,  1177,  -381;
-11424,  1276, -2544,  -553,  3812,  1576;
 -2640,  -652,  4360, -1494,  1986,  4116;
  1620,  2404,  1488,  -650,   -45,  -281;
 10676,  3080,  1516, -1000,   418,  2162;
  5464,  -992, -1776,   413, -1129, -2045;
  8640,  -352,  1228,   651,   -29, -6344;
  1496, -2320,  1996,  2754, -1606,  1478;
 -1820, -1036,   200,   540, -2209,  1705;
 -7452,  -332,  2228,  1104, -1694,   113;
-10376,  -600, -2156,  1914,  -783, -3078;
 -1888,   952,   240,  -634,-12041,  5170;
 -7904,  2056, -2132,   515,  -914,  3153;
  1232,  5552, -1300, -1448,  -162,  8362;
  6844, -1360,  2112,  1158,   156,  -982;
  6176,  -696,   460,  -393,  -592, -1690;
 13456,  -512,  1724,   294,  -240, -8465;
  3400,   744,   400,  1817,  -709,   314;
 -3012,  -896,  2196,   854,  -344,  2607;
 -6392,  1508,   636,  -346,   446,  1260;
-15124, -1572, -1264,   149,   698,  -363;
-19128,  2400, -2588,   294, -1334, -2518;
 -6436,    52,  -260,   292,  -304,  1469;
  2668, -1984, -1956,  1049,  -510,  3567;
  6916,  2540, -2016,   -74,  -309, -2457;
  7292,  -264,   676,   313, -1213,   974;
  8788,  2048,  -144,   613,   223, -4448;
  6984,   220,   792, -2264,  1238, -1616;
  4988, -1420, -3708, -1415,   752, -2281;
 -5696, -3944,  2776,  1135,   127, -1189;
-10312,   608,   260,  1843,   985,   182;
-17424, -1860, -4576,  -904,  1389,  1644;
 -6388, -5588, -3372,  2964,   610,  -779;
  8104,  9856,  -104, -2542,   268,  6975;
   840,    56,    40, -1723,  1870,  1240;
  8392, -1260,  1528,   794,   395, -2531;
  4688,   540, -1164,  1561,   130, -9323;
 -3252,   512, -1140,   667,   949, -1927;
  1852, -1504,   320,  -546,   299, -2957;
 -1560, -2448,  -756,  1206,   755,  -231;
 -1552,   276,  -588,  -512,   204,  -112;
 -6632,  -528, -3232,   298,  3256,   326;
-11048, -9444,  1120,   687,  -719,  1261;
  1792, -6444,  5388,  1059,   365, -2892;
  7828,   328,  3776,  -440,  1746,  -876;
  2632,   -28,   248,  1312,   366, -9602;
  7048,  2444, -7644, -1800,  -267,  1208;
 -1052, -2216,  2488,   718, -1234,  1916;
-10540,   -52, -3844,   509,   149,    98;
 -7740,  1032, -1432,  -669, -3119, -1596;
 -1788,  1104, -1988, -1347, -1797, 16901;
 -8860,  -408, -1220, -1985,  1616,  1152;
  -488,  7064,  -236,  -807,  -935,   -85;
  3908,  2024,   568, -1424,  1909, -1544;
  5856, -3232,   312,  1023,  -523, -3024;
 -5532, 10320,   -92,   593,  1013,   642;
 12744, -1428,  6128,   498,   566,  1603;
  -600, -1020,  1044,   504, -1143, -1486;
 -1668,  1708, -4600,   -49,   863, -1652;
-11336, -1160,  -604,  2085,  -232,   171;
-20336, -1104, -6184,  -537,  3359,  -748;
  4248,  9732, -1780,   169, -1025,  3912;
  2832,  2604,  2292, -1982,  1730,  4637;
  5484, -2788,  1364,   869, -1349, -3200;
  8460,   524,   324,   408,    94, -1391;
  4940,   912,  1196,  1389,  -576,   292;
 -4232,  1944, -4600, -2115,  1459, -3038;
   836, -1808,   996,  1766, -1009, -1150;
 -5364,  1376, -3924,   102,   366,  1260;
 -2536,  -844,   -68,  -444,  -877,  5642;
-15044,-12088, -8072,  2694,  8072, -1784;
  3248, 10116,  -288,  -163,  -589, -3427;
  2836,  -296,   984,  -929,   965,   145;
  7756,  4704, -1504, -1026,  1666, -3336;
  3316,  -332,  -960,    14,  1691,   521;
   720, -1244,  2188,  1452, -1026, -1899;
 -1732,  1928, -2640, -2589,  1997, -1617;
 -3580, -1104,  -336,  1999, -1656, -1129;
   944,   412, -1588,  -527,   806,   -72;
-31668, -5304, -5088,  2175,  4266, -5606;
  3184,  9780, -3632,   781,  -923,  1715;
  3988, -8280,  -308,  2584,   461, -1278;
  9092,  5076,  -864,   940,   -65, -2697;
  7924, -1760,  1100,   933,   229, -2851;
  4272,  -792, -2104,  1070,   -54,  1304;
 -6088,  1364,  -152,  1981,   348, -2913;
 -3172,  -136,  -796,  -951,   543,  -576;
 -9704, -3704,  2852,  1703, -1271, -1801;
   120,   208,  1676,  -366, -1787,  3640;
 -6352, -1948,   408,   321,  3251,  2487;
  1748, -1512,  1388, -1418,  -162,  2740;
  6508,  2640,  3532, -1000,   213, -2088;
  5568,  5580, -1812,  1886,   466, -1867;
  8116,   536,   560,   101,  -408,   243;
  2712,  1484, -3492,  -805,  1206,  2437;
  8572,  1164,   220,  -852,   -77,  2683;
  3064,   600, -3008, -3166,  -199,   793;
 -9764,  -760,  -976,  -344,  -310, -1834;
-23132, -2100, -6124,   451,  2088,  1054;
  -448,  6220,  1360, -1054,   163,  5526;
  3860,  6136,  3808,   568,   371, -1899;
  4656,  -388, -3444,  -390, -1619,  -522;
  7696,    12,   564,    63,    95,  -591;
  6644, -1836,  3332,   304,  -735,   812;
  3312, -3780,  4976,   694,   549, -1249;
-10608,  2016, -1572,  1651, -2317, -1620;
  3592,   -48, -1556,  -406,  -485,  -956;
 -1876,  -624,  -132,  -153,  -359,  2285;
 -6952, -3108,   556,  -317,  4835,  4429;
  2584,  6392,  -572, -2221,  -355,  3864;
  4212, -1756,  3228, -1111,   402, -1814;
 10328,  -624,  2344,   335,   760, -2898;
  4288,  1408,   928,   894, -1068, -1349;
 -3108,   -64,  2284,  1595,  -588, -2816;
  6824,  1368, -3092,  -133,   454, -1446;
  4044,   352, -3168, -1729,  1400,  -247;
 -6144,   312,  -856,  -213,   254, -1064;
-12756,  3444,  -956, -1184,   976,  2779;
 -2356, -5736,  1020,  1464,    55,  3552;
 -6740, -4656, -2164, -1636,  1057,    97;
  1640, -2272,  1676,  1791, -1092, -2461;
 18272,  -340,  1292,  1605,  -635,-16461;
  8816,   644,  -372,  -809,  -800, -1756;
 -3292,   976, -2980,  -421,   -74, -1567;
-11164,  1388, -3524,  1303,  -578,  -431;
 -7392,  -496,  -840,   100,   418,    56;
 -5808,  6928, -3584, -1236,  3141,  7211;
 -2604,  6260, -2288,  -664,  -196,  3168;
 -1176,-10288, -1236,  1724,  -734, -4317;
  5724, -3164,  1476,  1135,  -847, -4099;
 14124,   492,  1364,   406,   416,-13100;
  8104,   -20, -1564, -1683,  1278,  1427;
 -5112,  -196,  1632,  1218, -1337,   766;
 -5608,   524, -4520,  -859,  1306,  1532;
 -7476,  -796, -2244,  -223,  -250,  -752;
-20928,  1140, -6608,  1006,  -949,   734;
 -6436, -5744, -1068,  -258,   924,  2349;
  5408, 10116, -5632,  -469,  -326,   357;
  6516,   196, -4520,   278, -2636, -1597;
  7720,  -500,   544,   280,   -66, -2202;
  8364,  1644,   272,  1334,  -514,  -575;
  2624,   348, -3752,   351,   101, -2284;
 -9132, -1148,  2532,  2536, -1673,  -536;
 -9136, -1080,   828,  1504,   527,  -851;
 -1392,   -28,  -140,  -231,   -48,  4159;
 -8424,   996, -2864, -2141,  2784,  2362;
 -3428,  3552,  2156,  -711,   394,  2209;
  7184, -4620,  2840,   355,    88,   335;
 10004,  2204, -3752,   725, -1562, -5650;
  7172, -4536,  1084,   631,  1095,-10211;
 10868,   900, -1680,  1426, -2300,   700;
  9300, -1880,  4048,   515, -1312, -1408;
 -2680, -1096,  1452,   535,  -344, -1268;
-15436,   304, -2200, -1070,  2320,   278;
-21908, -3404,   768,  2595, -1605,  -478;
 -2504,  1328,  3728,  1340,   698,  2765;
  1684,  -124, -2448, -2236,  2010,  5618;
  8056, -9336,  1236,  -187,   851, -1718;
  3488, -1708,   364,   743, -3046, -2661;
  6360, -1724,  1628,  1359, -2035, -1688;
  -312, -2132,  3332,  3430, -1935,  -498;
 -4420, -2244,  1076,   931, -2692,  -375;
-12852,   -52, -1584,   107,     7,   921;
 -5056,  1688, -3912,   651,  -438,  -218;
  3760,  3724, -3344, -1245,  1215,  5422;
  2336, -8348,  -172,   558,  -428,   748;
  8708, -1364,  -544,  -978, -1633,   115;
  9060,   856,  -200,   868,   574, -3113;
 -3232,   -40,   980,  1025,  -389, -3578;
 -4768, -1728,  2472,  3447, -2124,  -764;
 -2812, -1920, -3004,  -313,   624,  -931;
  -296,    64,  -108,     2,   -19,    79;
-12788,  1612, -5428, -1130,  2385,  -379;
  1544,  7476,   512,  1784,  -225,  1369;
  5320,  2356,  -980,  -369,  -225, -1032;
  2932,   752,  -996,   -25,  -553,  -728;
  1688,  -984,   180,  -126,   934, -2318;
  5336, -1324,  4944,   271,   520,  1017;
  6744,   640, -5800, -1913,   679,    57;
  -736,    84, -6496, -1429,   -41, -1817;
 -2812,   960, -1276,  -292,  -293, -1162;
 -6536,  1132, -1112,   257,  3962,  -748;
 -9696, -3984,   -96,   491,    53,  3243;
   968,  1488, -5128, -1108,   455, -1177;
  5840,  2936,   620,  -171,   290,   -34;
  1328,  5868,   124,  1102,  -723, -2361;
  9364,   436, -1296,  -915,  1276,   891;
  9208,  -680, -2628, -1600,  1091,   366;
 -6448,  -796,  3288,   762,   443,    56;
-10420,  3356, -2044, -2135,  1383, -2915;
-11408,  -772,  -952,  -764, -9184,  6146;
 -4252, -8392,  2328,  1662, -1356,  1020;
 -6052, -3988,  2624,  1301,  2700, -3454;
 -4988, -9364,  4764,  -250,  -135, -5853;
  6248,   396,  -200,   829,  -806, -5812;
  8072,   992,   280,  1267,  -574,  -660;
  -628,  -468,  1840,  2142, -3292,  1047;
 -7544,  3716,  1792,  1044, -1397,  -599;
  6500,  1800, -4388, -3664,   806,   331;
 -9920, -2084,   188,     7,     9,   288;
-21556, -1128, -5104,  1681, -3960, -1534;
  1184,  4000, -3216,  -208, -1417,  5380;
 -3124, -8200,  2096,   286,  -142,  -580;
  2696,   464, -2536,  -509,   608, -1438;
  5420,   508,  -136,   158,  -463, -1014;
  1504,    96,   652,  1336,  -599,   205;
 12140,  3176,  -628,    15,   -81, -1107;
  5272,  2400, -1248,  -754,   683, -1090;
 -2780, -3964,  6780,  2328, -1401,  1142;
 -6652,   -16,  -884,    72,   -66,   262;
 -5852,  1076, 12688,  -328,   669,  -200;
