  6408,  6804,   120,   785, -1245,   -99;
  8768,   496,  2836,  -232,  1278,  -572;
  6568, -4072,   848,   566,  2056,   -87;
  6376, -4212,  -312,  -210,   746,  -225;
  4768, -2000,  -276, -3981,  1437,   -95;
  4960,  1828,  -388,     8,   -46,   -13;
  5768,  -368,  -900, -1832,  -659,  -627;
  3120,  -172, -2808, -1412, -1551,   -67;
  5556, -4396, -1120, -1687,  1801,  -133;
  5896,   496,   872,   512,  -456,  1131;
  4876,  3468,  -792,   -62,  -298,    90;
  5484,  -216,  1372, -1101, -1991,   280;
  5364, -4704, -1124,   -74,  1215,   -85;
  -744, -7604,  -812,  1246,   113,  -756;
  8152, 10648,   288,  1724,   894,  1954;
  4196,   376,  -952,    62,   714,  -411;
  5684, -2284,   -64,  1526, -1367,  -163;
  4716,  -400,  -632,    73,  -160,   507;
  3164, -5212, -2084,  -827,  -473,  -445;
  4900,  4376,  -784,   111,   401,   852;
  6704,  2744,  1200,  -113,   221,   183;
  5500, -2900, -2768,  -275, -1662,   415;
  3804, -2344,  -272,  1728,   559,  -285;
  4116,  -520,  -404,   -64, -1196,  2746;
  4444,  2188,  -596,  -118,   406,  -200;
  5988,  3888,  -620, -1413, -2265,   480;
  4796, -4332,  -892,  -295,  -116,  -376;
  4260, -3060,  -136,    82,   317,  -215;
  3796, -2764, -3684,  -420,  -786, -1267;
  8412, -1096,    64,   707,   767,   -87;
  3796,  -688, -1028, -1399,  3183,   740;
  5472, -6692, -1192,  -227,    65,  -506;
   980,  3128,  -272,   820,  -201,  2681;
  4912,   440,  -520,  -162,  -114, -1285;
  6208,  1300,  -552,  -322, -2600,  -430;
  5208, -2152,  -568,  1356,   828,  -291;
  5468, -3912,  -100,    89,   987,  -296;
  3720, -1144, -3960,  -234,  -215,  -415;
  5020,   836,  -864,   518,   172,  -396;
  5900, -1736,  1420,  1013,  1277,   245;
  4876, -2248,  -472,   -13,   -62,    32;
  5948,  -716, -2496,  -131,  2212,  -633;
  4296,  2944,  -704,  -498,  -272,   975;
  5332,  1980,  -884,  1670,  1579, -2304;
  3136,   172, -1756,  -618, -3636,    92;
  6408, -2500,  1068,    43,    22,  -139;
  6736,  5612,  -636,    38,     0,  -337;
  5664,  3124,  -780,  -400,   687,  -438;
  3304,  1368, -2808,   699,   215,   618;
  4544, -3388,  -296,    91,   195,   -41;
  2676,  -632,  1572, -2702,  1398,   -48;
  4100,  2700,  -660,   627,   133,   123;
  3420,  3520,   372,   160, -2188,  -926;
  4784, -1116,  -184, -1280,  1839,  -233;
  5756,  -532,  -356, -1264,   452,   238;
  4592, -1588,   280,   833,  1427,  -713;
  4448,  3388,  -468,    23,   -24,  -324;
  3032,  2312, -1560,  -628, -1754,   877;
  5436,   848,  -924,  -134, -3190,   583;
  6092, -1408,  1216, -1054,  2515,   -82;
  6868,  6628,  -684,  1840, -2371,   206;
  6884, -1880,   148,  -726,   509, -1361;
  4080,  2216,   904,   399,  3921,   630;
  5352, -2852,  -484,  -385,  1405,   139;
  4536, -4400, -1176,  -133,  1034,  -348;
  7532,  5712,  1052, -1560,  1622,  -178;
  4936,   264,  1572,  2005,  1630,  -856;
  3092,   800, -3272,  -187, -1434,  -261;
  6948,  -656,   428,   956,  1883,  -138;
  1716, -2696, -3172, -1763, -1202,  3256;
  4808,  1500, -1496,    87,  1469, -1490;
  5844, -3480,  -336,  1341, -1397,  1126;
  6004, -4804,  -676,  -101,  1032,    67;
  6248,  1036,  1576,   -75,  3001,  -169;
  6152,  4068,  -264,   600,  2010,  -466;
  7244,  1656,  -928,   256,   230,   538;
  3428,  1492, -1736,  -321,  -218,   493;
  5748, -1040, -1000,    19,  -504,   191;
  4704,  2040, -1884,  2383,  -756,   137;
  4580,   472,  -504, -1331,    50, -6697;
  6132, -1836,  2216,  1935, -3686,  -155;
  5736, -4112, -1124,   264,   107,    64;
  3936, -2716, -1536,  -140,  1809,   199;
  5964,  4960,   212,  1383,  2792,   766;
  4832,   784,   764,   480,   406,  -214;
  5436,    28, -2072, -2127,  -201,  1204;
  4676, -4296,  -608,   -10,    77,   -52;
  5944, -3228, -4048,   796, -1922,  -602;
  4084,  -136,   568, -1240,   378,  -220;
  6592,  2940,  2076, -2059,   130,   683;
  3064,  -824, -1936,   273,  -635,    45;
  5724, -3448,  -768,   230, -1147,   174;
  4632,  1756, -4132,  -362,   -61,  -211;
  6076,  4752,  -904,  -288,  2023,    12;
  5192,  4704, -1284,   -62,  -894,  -971;
  7980, -8168,  1468,   831,  1549,  -479;
  3384, -2452, -2152,   736,   216,   -19;
  7400,  3764,   840,  1446,  1564,  2490;
  4692,  5116,  -776, -1053,  -596,  -533;
  6828, -1176,  -604,  1017, -1736,   129;
  5004, -2792,  -992,   505,   530,   405;
  6240,  -384, -1376, -1124,  1429,  -224;
  6080,  1060,  -700, -1581, -2744,   889;
  6616,  -336,  -848,   780,  2226,  -276;
  3000,    24, -4048,  1406, -2919,  -226;
  6204, -3504, -1320,  -623, -3342,  -729;
  6572,  1508,   396,    19,  2441,    29;
  4548, -1840, -1596,   735,  -744,  -792;
  4176,  2292,  -392,  -765,  -462,  -300;
  6440,  2152, -1368,  -797,   145,   481;
  5648,   -32,  -524,   -24,  -707,   -29;
  6552,   372,  1572,  1024,    41,  -460;
  4964,  1972,   -40,    99,  1057,  -247;
  5468,  1036,   608,  1927,   606,  -193;
  4604, -3788,  -900,  1099,  1167,  -687;
  3020, -3652, -2484,  -697,    88,   226;
  6928,  1292,  -952, -1047,  -585,  1243;
  5040,   768,  -612,  -375,   -42, -1749;
  6112,  2352, -1000,  2032,  -877,  1367;
  5252, -4036, -1648, -1028,  -670,   269;
  6368,  -324,  1256,  1651,  1954, -1214;
  9876,  6904,  1568,  2700,  1891,   190;
  4260,  1780,  -412,   656,   553,   105;
  3060,  1604,   624, -1323,  -611,   515;
  5288, -4064,  -844,  -108,   -91,    58;
  6116,  2460,  -612, -1965,  -365,    36;
  4520,  -392, -1492,    67, -1221,  -653;
  8372,  2456,  -624,  1175,  1644,  1872;
  6448, -3552, -1348,   882,  -504,   -99;
  5316, -4100, -1168,  -262,   155,  -583;
  8664,  1340,  1684, -2757,   530,   790;
  5308,   756,  -768,  -629,   -70, -2963;
  4788,  2040,  -136,   488, -1252,  -414;
  5380, -3816,   -64,  1681,   533,  -199;
  5180,  -892, -1652,  -837,  1954,   711;
  5748, -1688, -1468,  1611,  -476,  -928;
  6252,  3548, -1580, -1418,   -10,    12;
  6028, -4852,  2224,  -179,   113,  1363;
  3460, -3024,  -644,  1378,  -841,  -808;
  6656,  4988,  -788,  -573,  -314,  1320;
  5880,  2112,  -528,  1372,  2078,  -479;
  7176, -3636,   124,   524,  -421,   471;
  5356,  -592,  -552,   511,   -26,  2465;
